Relation_Count,Branching,Approach,Representation,questionId,prompt_1,prompt_2,Question,Answer,options,question_universe,row_number,group
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_p4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = k(h);;2. Amber's parent's enemy = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""Elizabeth's parent""?",Elizabeth's parent,k(v),h;;q;;s;;t;;v;;y,Amber = h      Christina's friend = s(y)  ;;Bryan = t      Amber's friend = s(h)      ;;Christina = y  Dana's enemy = w(s)        ;;Dana = s       Bryan's enemy = w(t)       ;;Elizabeth = v  Elizabeth's parent = k(v)  ;;Felicia = q    Felicia's child = t(q)     ,102,5
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_e2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = k(h);;2. Amber's parent's enemy = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""Dana's enemy""?",Dana's enemy,w(s),h;;q;;s;;t;;v;;y,Amber = h      Christina's friend = s(y)  ;;Bryan = t      Amber's friend = s(h)      ;;Christina = y  Dana's enemy = w(s)        ;;Dana = s       Bryan's enemy = w(t)       ;;Elizabeth = v  Elizabeth's parent = k(v)  ;;Felicia = q    Felicia's child = t(q)     ,117,6
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_e3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = k(h);;2. Amber's parent's enemy = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""Bryan's enemy""?",Bryan's enemy,w(t),h;;q;;s;;t;;v;;y,Amber = h      Christina's friend = s(y)  ;;Bryan = t      Amber's friend = s(h)      ;;Christina = y  Dana's enemy = w(s)        ;;Dana = s       Bryan's enemy = w(t)       ;;Elizabeth = v  Elizabeth's parent = k(v)  ;;Felicia = q    Felicia's child = t(q)     ,114,7
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_e3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = k(h);;2. Amber's parent's enemy = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""Bryan's enemy""?",Bryan's enemy,w(t),h;;q;;s;;t;;v;;y,Amber = h      Christina's friend = s(y)  ;;Bryan = t      Amber's friend = s(h)      ;;Christina = y  Dana's enemy = w(s)        ;;Dana = s       Bryan's enemy = w(t)       ;;Elizabeth = v  Elizabeth's parent = k(v)  ;;Felicia = q    Felicia's child = t(q)     ,115,8
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_e2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = k(h);;2. Amber's parent's enemy = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""Dana's enemy""?",Dana's enemy,w(s),h;;q;;s;;t;;v;;y,Amber = h      Christina's friend = s(y)  ;;Bryan = t      Amber's friend = s(h)      ;;Christina = y  Dana's enemy = w(s)        ;;Dana = s       Bryan's enemy = w(t)       ;;Elizabeth = v  Elizabeth's parent = k(v)  ;;Felicia = q    Felicia's child = t(q)     ,118,9
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_e2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = k(h);;2. Amber's parent's enemy = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""Dana's enemy""?",Dana's enemy,w(s),h;;q;;s;;t;;v;;y,Amber = h      Christina's friend = s(y)  ;;Bryan = t      Amber's friend = s(h)      ;;Christina = y  Dana's enemy = w(s)        ;;Dana = s       Bryan's enemy = w(t)       ;;Elizabeth = v  Elizabeth's parent = k(v)  ;;Felicia = q    Felicia's child = t(q)     ,119,10
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_f1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = k(h);;2. Amber's parent's enemy = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""Amber's friend""?",Amber's friend,s(h),h;;q;;s;;t;;v;;y,Amber = h      Christina's friend = s(y)  ;;Bryan = t      Amber's friend = s(h)      ;;Christina = y  Dana's enemy = w(s)        ;;Dana = s       Bryan's enemy = w(t)       ;;Elizabeth = v  Elizabeth's parent = k(v)  ;;Felicia = q    Felicia's child = t(q)     ,112,11
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_p4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = k(h);;2. Amber's parent's enemy = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""Elizabeth's parent""?",Elizabeth's parent,k(v),h;;q;;s;;t;;v;;y,Amber = h      Christina's friend = s(y)  ;;Bryan = t      Amber's friend = s(h)      ;;Christina = y  Dana's enemy = w(s)        ;;Dana = s       Bryan's enemy = w(t)       ;;Elizabeth = v  Elizabeth's parent = k(v)  ;;Felicia = q    Felicia's child = t(q)     ,101,12
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_f1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = k(h);;2. Amber's parent's enemy = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""Amber's friend""?",Amber's friend,s(h),h;;q;;s;;t;;v;;y,Amber = h      Christina's friend = s(y)  ;;Bryan = t      Amber's friend = s(h)      ;;Christina = y  Dana's enemy = w(s)        ;;Dana = s       Bryan's enemy = w(t)       ;;Elizabeth = v  Elizabeth's parent = k(v)  ;;Felicia = q    Felicia's child = t(q)     ,109,13
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_e3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = k(h);;2. Amber's parent's enemy = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""Bryan's enemy""?",Bryan's enemy,w(t),h;;q;;s;;t;;v;;y,Amber = h      Christina's friend = s(y)  ;;Bryan = t      Amber's friend = s(h)      ;;Christina = y  Dana's enemy = w(s)        ;;Dana = s       Bryan's enemy = w(t)       ;;Elizabeth = v  Elizabeth's parent = k(v)  ;;Felicia = q    Felicia's child = t(q)     ,116,14
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_f0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = k(h);;2. Amber's parent's enemy = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""Christina's friend""?",Christina's friend,s(y),h;;q;;s;;t;;v;;y,Amber = h      Christina's friend = s(y)  ;;Bryan = t      Amber's friend = s(h)      ;;Christina = y  Dana's enemy = w(s)        ;;Dana = s       Bryan's enemy = w(t)       ;;Elizabeth = v  Elizabeth's parent = k(v)  ;;Felicia = q    Felicia's child = t(q)     ,105,15
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_f0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = k(h);;2. Amber's parent's enemy = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""Christina's friend""?",Christina's friend,s(y),h;;q;;s;;t;;v;;y,Amber = h      Christina's friend = s(y)  ;;Bryan = t      Amber's friend = s(h)      ;;Christina = y  Dana's enemy = w(s)        ;;Dana = s       Bryan's enemy = w(t)       ;;Elizabeth = v  Elizabeth's parent = k(v)  ;;Felicia = q    Felicia's child = t(q)     ,106,16
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_e2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = k(h);;2. Amber's parent's enemy = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""Dana's enemy""?",Dana's enemy,w(s),h;;q;;s;;t;;v;;y,Amber = h      Christina's friend = s(y)  ;;Bryan = t      Amber's friend = s(h)      ;;Christina = y  Dana's enemy = w(s)        ;;Dana = s       Bryan's enemy = w(t)       ;;Elizabeth = v  Elizabeth's parent = k(v)  ;;Felicia = q    Felicia's child = t(q)     ,120,17
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_f0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = k(h);;2. Amber's parent's enemy = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""Christina's friend""?",Christina's friend,s(y),h;;q;;s;;t;;v;;y,Amber = h      Christina's friend = s(y)  ;;Bryan = t      Amber's friend = s(h)      ;;Christina = y  Dana's enemy = w(s)        ;;Dana = s       Bryan's enemy = w(t)       ;;Elizabeth = v  Elizabeth's parent = k(v)  ;;Felicia = q    Felicia's child = t(q)     ,108,18
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_f0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = k(h);;2. Amber's parent's enemy = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""Christina's friend""?",Christina's friend,s(y),h;;q;;s;;t;;v;;y,Amber = h      Christina's friend = s(y)  ;;Bryan = t      Amber's friend = s(h)      ;;Christina = y  Dana's enemy = w(s)        ;;Dana = s       Bryan's enemy = w(t)       ;;Elizabeth = v  Elizabeth's parent = k(v)  ;;Felicia = q    Felicia's child = t(q)     ,107,19
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_c5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the child of Felicia""?",the child of Felicia,t(q),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,11,20
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_f1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the friend of Amber""?",the friend of Amber,s(h),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,18,21
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_f0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the friend of Christina""?",the friend of Christina,s(y),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,14,22
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_p4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the parent of Elizabeth""?",the parent of Elizabeth,k(v),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,4,23
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_f1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the friend of Amber""?",the friend of Amber,s(h),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,20,24
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_c5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the child of Felicia""?",the child of Felicia,t(q),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,12,25
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_p4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the parent of Elizabeth""?",the parent of Elizabeth,k(v),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,1,26
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_e3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the enemy of Bryan""?",the enemy of Bryan,w(t),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,7,27
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_e3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the enemy of Bryan""?",the enemy of Bryan,w(t),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,8,28
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_p4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the parent of Elizabeth""?",the parent of Elizabeth,k(v),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,3,29
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_f0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the friend of Christina""?",the friend of Christina,s(y),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,16,30
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_f0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the friend of Christina""?",the friend of Christina,s(y),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,15,31
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_c5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the child of Felicia""?",the child of Felicia,t(q),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,9,32
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_f1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the friend of Amber""?",the friend of Amber,s(h),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,19,33
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_c5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the child of Felicia""?",the child of Felicia,t(q),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,10,34
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_p4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the parent of Elizabeth""?",the parent of Elizabeth,k(v),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,2,35
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_f1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the friend of Amber""?",the friend of Amber,s(h),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,17,36
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_f0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the friend of Christina""?",the friend of Christina,s(y),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,13,37
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_e3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the enemy of Bryan""?",the enemy of Bryan,w(t),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,6,38
2,R,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_R_e3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = k(h);;2. the enemy of the parent of Amber = w(k(h));;;;So the answer is w(k(h));;;;What is the formula for ""the enemy of Bryan""?",the enemy of Bryan,w(t),h;;q;;s;;t;;v;;y,Amber = h      the friend of Christina = s(y)  ;;Bryan = t      the friend of Amber = s(h)      ;;Christina = y  the enemy of Dana = w(s)        ;;Dana = s       the enemy of Bryan = w(t)       ;;Elizabeth = v  the parent of Elizabeth = k(v)  ;;Felicia = q    the child of Felicia = t(q)     ,5,39
2,L,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_L_f1,"Imagine there are six people: Amber, Bryan, Christina, Dana, Elizabeth and Felicia. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Amber's parent's enemy?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = Bryan;;2. Bryan's enemy = Christina;;;;So the answer is Christina;;;;Now answer the following question:;;Who is Amber's friend?,Amber's friend,Christina,Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Amber's enemy = Elizabeth  Amber's friend = Christina  Amber's parent = Bryan          Bryan's child = Amber          ;;Bryan's enemy = Christina  Bryan's friend = Felicia    Dana's parent = Felicia         Christina's child = Elizabeth  ;;Christina's enemy = Bryan  Christina's friend = Amber  Elizabeth's parent = Christina  Felicia's child = Dana         ;;Dana's enemy = Felicia     Dana's friend = Elizabeth   ;;Elizabeth's enemy = Amber  Elizabeth's friend = Dana   ;;Felicia's enemy = Dana     Felicia's friend = Bryan    ,111,0
